Model	Treatment	Treatment target	Treatment type	BestResponse	Day_BestResponse	BestAvgResponse	Day_BestAvgResponse	TimeToDouble	Day_Last	ResponseCategory
X-035	binimetinib	MAP2K1,MAP2K2,MAPK	single	10.799999999999997	23	31.94999999999999	14	30	30	PD
X-035	everolimus	MTOR	single	-84.4	89	-52.08	97	138.0635838150289	148	PR-->-->PD
X-035	trastuzumab	ERBB2	single	-88	94	-15.117647058823536	136	10.885245901639344	220	SD-->-->PD
X-037	BGJ398	FGFR	single	75.4	20	13.150000000000006	13	24.52875	58	PD
X-037	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-97.6	201	-23	201	201	201	PR
X-037	BYL719	PIK3CA	single	-8.099999999999994	69	14.900000000000006	13	122	122	SD-->PD
X-037	BYL719 + HSP990	PIK3CA,HSP90	combo	72.19999999999999	23	16.620000000000005	13	27.13690476190476	42	PD
X-037	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	178.5	23	34.920000000000016	13	17.42603550295858	31	PD
X-037	HDM201	MDM2	single	118.19999999999999	25	32.150000000000006	12	18.355072463768117	43	PD
X-037	"figitumumab"""	IGF1R	single	155.1	20	38.525000000000006	13	15.36877523553163	43	PD
X-037	HSP990	HSP90	single	132.2	20	33.150000000000006	13	17.758700696055683	53	PD
X-037	INC280	MET	single	-78.8	73	28.39473684210526	73	23.390243902439025	73	SD
X-037	INC280 + trastuzumab	ERBB2,MET	combo	328.5	23	86.47999999999999	13	6.339731285988484	23	PD
X-037	LEE011	CDK4,CDK6,CDK4/6	single	18	20	7.200000000000003	13	68.82650602409639	122	SD-->PD
X-037	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	-86.6	52	-29.43529411764706	60	60	60	PR
X-037	LJM716	ERBB3	single	287	23	73.52000000000001	13	7.476987447698745	23	PD
X-037	LJM716 + trastuzumab	ERBB3,ERBB2	combo	192.2	23	45.95999999999998	13	12.127134724857685	23	PD
X-037	LLM871	FGFR2/4	single	-100	83	-29.39999999999999	151	151	151	PR
X-037	binimetinib	MAP2K1,MAP2K2,MAPK	single	34.19999999999999	34	47.5	13	56	56	PD
X-037	everolimus	MTOR	single	48.80000000000001	25	20.69999999999999	12	33.45454545454545	85	PD
X-037	trastuzumab	ERBB2	single	214.2	20	57	13	11.934673366834172	38	PD
X-037	untreated	UNKNOWN,Untreated	single	147.3	36	40.94999999999999	12	18.642201834862384	90	PD
X-038	BGJ398	FGFR	single	108	21	19.679999999999993	14	19.68312757201646	24	PD
X-038	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	20	28	27.679999999999993	14	42.611428571428576	112	SD
X-038	BYL719	PIK3CA	single	100.19999999999999	21	22.440000000000012	14	20.983539094650208	24	PD
X-038	BYL719 + HSP990	PIK3CA,HSP90	combo	-53.6	35	-27.14285714285714	44	97	97	PR-->PD
X-038	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	172.7	21	19.875	12	13.796352583586627	32	PD
X-038	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	120	25	52.140000000000015	13	12.523529411764706	52	PD
X-038	HDM201	MDM2	single	36.80000000000001	14	34.640000000000015	14	14	14	PD
X-038	"figitumumab"""	IGF1R	single	160.89999999999998	35	31	11	14.864516129032257	66	PD
X-038	HSP990	HSP90	single	21.900000000000006	48	10.400000000000006	11	64.66348448687351	109	SD-->PD
X-038	INC280	MET	single	102.9	20	20.179999999999993	13	19.369565217391305	52	PD
X-038	INC280 + trastuzumab	ERBB2,MET	combo	180.89999999999998	20	44.859999999999985	13	12.763636363636364	45	PD
X-038	LEE011	CDK4,CDK6,CDK4/6	single	250.7	21	97.85	11	4.743119266055046	41	PD
X-038	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	-47.4	12	-22.328571428571422	21	32	32	SD
X-038	LJM716	ERBB3	single	97.4	21	14.400000000000006	12	17.32807570977918	60	PD
X-038	LJM716 + trastuzumab	ERBB3,ERBB2	combo	98.9	20	30.120000000000005	13	16.43935309973046	52	PD
X-038	LLM871	FGFR2/4	single	380.5	21	42.724999999999994	11	10.893915756630266	25	PD
X-038	binimetinib	MAP2K1,MAP2K2,MAPK	single	60	28	17.959999999999994	13	33.72727272727273	52	PD
X-038	everolimus	MTOR	single	-56.7	80	-25.00645161290322	129	129	129	PR-->PD
X-038	trastuzumab	ERBB2	single	50.599999999999994	23	16.47999999999999	13	33.653979238754324	36	PD
X-038	untreated	UNKNOWN,Untreated	single	145.8	21	41	12	12.866379310344827	60	PD
X-039	BYL719	PIK3CA	single	380.2	22	111	12	6	26	PD
X-039	BYL719 + HSP990	PIK3CA,HSP90	combo	148.4	22	34.80000000000001	12	16.79816513761468	33	PD
X-039	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	179	20	28.599999999999994	13	14.535240040858017	34	PD
X-039	HSP990	HSP90	single	390.7	22	69.35000000000002	12	9.218461538461538	33	PD
X-039	LEE011	CDK4,CDK6,CDK4/6	single	89.69999999999999	22	49.775000000000006	12	13.285714285714285	67	PD
X-039	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	73.6	23	59.88	13	12.169230769230772	55	PD
X-039	LJM716	ERBB3	single	188.60000000000002	21	31.42500000000001	14	14.851999999999999	28	PD
X-039	everolimus	MTOR	single	0.7000000000000028	19	11.683333333333337	19	28.85960591133005	60	SD-->PD
X-039	untreated	UNKNOWN,Untreated	single	341.9	21	118.94	14	4.95069667738478	24	PD
X-050	BYL719	PIK3CA	single	89.69999999999999	20	33.875	11	20.985645933014354	38	PD
X-050	BYL719 + HSP990	PIK3CA,HSP90	combo	27.200000000000003	14	15.320000000000007	14	26.372611464968152	49	SD-->PD
X-050	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	-92.9	25	-65.95454545454545	54	54	54	PR
X-050	HSP990	HSP90	single	164.39999999999998	20	36.73333333333332	12	13.934533551554829	40	PD
X-050	LEE011	CDK4,CDK6,CDK4/6	single	-24.900000000000006	7	-10.733333333333334	7	7	7	SD
X-050	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	-31.200000000000003	9	-19.477777777777774	27	86	86	SD-->PD
X-050	LJM716	ERBB3	single	-41.7	70	-5.150000000000006	11	77	77	SD-->PD
X-050	everolimus	MTOR	single	1.5999999999999943	12	4.766666666666666	12	31.919101123595503	76	SD-->PD
X-050	untreated	UNKNOWN,Untreated	single	237	21	45.974999999999994	11	11.887755102040817	46	PD
X-055	untreated	UNKNOWN,Untreated	single	212.10000000000002	21	46.625	11	9.979452054794521	28	PD
X-056	BGJ398	FGFR	single	198.8	21	25.89999999999999	11	13.509090909090908	48	PD
X-056	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-0.7999999999999972	14	-2.8666666666666742	11	44	44	SD
X-056	BYL719	PIK3CA	single	-12	38	15.549999999999997	12	38	38	SD-->PD
X-056	BYL719 + HSP990	PIK3CA,HSP90	combo	5.099999999999994	28	-1.5999999999999943	12	28	28	SD
X-056	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	0.7000000000000028	12	8.025000000000006	12	51.06036217303823	78	SD-->PD
X-056	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	77.30000000000001	22	16.724999999999994	12	25.631999999999998	28	PD
X-056	HDM201	MDM2	single	102	22	31.30000000000001	12	21.734513274336283	26	PD
X-056	"figitumumab"""	IGF1R	single	-100	137	-6.665116279069764	209	18.63895486935867	209	SD-->PD
X-056	HSP990	HSP90	single	195.5	21	57.30000000000001	14	11.627906976744187	33	PD
X-056	INC280	MET	single	141.5	24	-0.29999999999999716	11	18.152219873150106	49	PD
X-056	INC280 + trastuzumab	ERBB2,MET	combo	60.599999999999994	22	16.325000000000003	15	41.84057971014493	60	PD
X-056	LEE011	CDK4,CDK6,CDK4/6	single	-100	58	-75.91707317073171	194	194	194	CR
X-056	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	-3.9000000000000057	12	4.900000000000006	12	22	22	SD
X-056	LJM716	ERBB3	single	133	21	26.28	14	16.23121387283237	34	PD
X-056	LJM716 + trastuzumab	ERBB3,ERBB2	combo	66.6	37	31.74000000000001	14	22.500000000000004	48	PD
X-056	LLM871	FGFR2/4	single	154.2	21	37.25999999999999	14	15.11402157164869	85	PD
X-056	binimetinib	MAP2K1,MAP2K2,MAPK	single	-88.6	81	-64.36896551724138	113	158	158	PR-->-->PD
X-056	everolimus	MTOR	single	69.6	21	13.433333333333337	11	23.338461538461537	32	PD
X-056	trastuzumab	ERBB2	single	92.9	22	6.5	12	22.86060606060606	54	PD
X-056	untreated	UNKNOWN,Untreated	single	155.8	24	42.18000000000001	12	19.79185520361991	66	PD
X-057	BGJ398	FGFR	single	277.7	18	40.05000000000001	11	11.134382566585955	18	PD
X-057	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-3.799999999999997	11	-3.8499999999999943	11	36	36	SD-->PD
X-057	BYL719	PIK3CA	single	61.400000000000006	21	11.899999999999991	11	25	25	PD
X-057	BYL719 + HSP990	PIK3CA,HSP90	combo	-10.799999999999997	29	-19.099999999999994	12	33	33	SD-->PD
X-057	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	26.5	33	-4.200000000000003	12	33	33	SD-->PD
X-057	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	3.200000000000003	15	8.52000000000001	15	29	29	SD-->PD
X-057	HDM201	MDM2	single	287.9	18	57	11	8.84958217270195	18	PD
X-057	"figitumumab"""	IGF1R	single	324.7	21	50.94999999999999	11	9.98220640569395	25	PD
X-057	HSP990	HSP90	single	170.10000000000002	20	30.659999999999997	13	16.637889688249402	24	PD
X-057	INC280	MET	single	325.2	21	68.97999999999999	14	10.788282290279628	42	PD
X-057	INC280 + trastuzumab	ERBB2,MET	combo	316.2	21	60.44	14	11.575384615384616	24	PD
X-057	LEE011	CDK4,CDK6,CDK4/6	single	252.10000000000002	21	65.4	11	7.836104513064134	25	PD
X-057	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	10.700000000000003	30	14.325000000000003	13	30	30	SD-->PD
X-057	LJM716	ERBB3	single	10.700000000000003	15	-5.900000000000006	12	29.56723716381418	33	SD-->PD
X-057	LJM716 + trastuzumab	ERBB3,ERBB2	combo	239.2	22	28.45999999999998	12	14.467741935483872	29	PD
X-057	LLM871	FGFR2/4	single	-100	27	-92.17413793103448	288	288	288	CR
X-057	binimetinib	MAP2K1,MAP2K2,MAPK	single	107.9	14	41.099999999999994	14	13.256470588235294	14	PD
X-057	everolimus	MTOR	single	17.299999999999997	18	3.575000000000003	11	39	39	SD-->PD
X-057	trastuzumab	ERBB2	single	263	21	20.724999999999994	11	12.757352941176471	25	PD
X-064	BGJ398	FGFR	single	163.10000000000002	22	23.42500000000001	12	17.237113402061855	26	PD
X-064	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-18	12	-9.224999999999994	12	26	26	SD-->PD
X-064	BYL719	PIK3CA	single	-11.799999999999997	12	-4.724999999999994	12	33	33	SD-->PD
X-064	BYL719 + HSP990	PIK3CA,HSP90	combo	8.099999999999994	25	11.400000000000006	11	28	28	SD
X-064	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	25.799999999999997	11	11.450000000000003	11	14	14	SD
X-064	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-4.5	13	-0.7999999999999972	13	54.367924528301884	58	SD-->PD
X-064	HDM201	MDM2	single	-28.700000000000003	12	-12.760000000000005	16	26	26	SD-->PD
X-064	"figitumumab"""	IGF1R	single	387.6	22	69.80000000000001	12	9.21595598349381	26	PD
X-064	HSP990	HSP90	single	105.1	20	66.64000000000001	13	11.097872340425532	31	PD
X-064	INC280	MET	single	14.200000000000003	12	2.1400000000000006	12	15	15	SD-->PD
X-064	INC280 + trastuzumab	ERBB2,MET	combo	-76	19	-45.4	29	36	36	PR-->PD
X-064	LEE011	CDK4,CDK6,CDK4/6	single	-42.3	42	-25.20833333333333	42	125	125	SD-->PD
X-064	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	27.599999999999994	26	22.566666666666677	11	26.97094322753688	33	SD
X-064	LJM716	ERBB3	single	112.19999999999999	22	46.78	12	9.842696629213483	26	PD
X-064	LJM716 + trastuzumab	ERBB3,ERBB2	combo	293.9	20	95.975	13	8.681335356600911	20	PD
X-064	LLM871	FGFR2/4	single	124.69999999999999	20	23.75999999999999	13	18.60188679245283	31	PD
X-064	binimetinib	MAP2K1,MAP2K2,MAPK	single	-43.2	5	-13.033333333333346	5	5	5	SD
X-064	everolimus	MTOR	single	48.30000000000001	22	5.700000000000003	12	26	26	PD
X-064	trastuzumab	ERBB2	single	449.5	22	56.525000000000006	12	10.31578947368421	26	PD
X-065	BGJ398	FGFR	single	123	20	22.875	16	18.606060606060606	52	PD
X-065	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-31.799999999999997	23	-12.233333333333334	23	41	41	SD
X-065	BYL719	PIK3CA	single	-30.5	23	-13.885714285714286	23	104.44654088050315	127	SD-->PD
X-065	BYL719 + HSP990	PIK3CA,HSP90	combo	-64.1	89	-20.436000000000007	106	106	106	PR-->PD
X-065	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	-87.5	82	-62.86153846153846	111	141.69366197183098	168	PR-->-->PD
X-065	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-91	38	0.7818181818181671	38	144.53702551337898	155	SD-->-->PD
X-065	HDM201	MDM2	single	29.099999999999994	14	32.025000000000006	14	14	14	PD
X-065	"figitumumab"""	IGF1R	single	106.30000000000001	23	21.474999999999994	12	22.024767801857585	59	PD
X-065	HSP990	HSP90	single	62.099999999999994	20	12.699999999999989	15	41.43956043956044	98	PD
X-065	INC280	MET	single	66.1	27	23.099999999999994	13	17.391608391608393	41	PD
X-065	INC280 + trastuzumab	ERBB2,MET	combo	79.4	21	20.150000000000006	14	23.46706586826347	42	PD
X-065	LEE011	CDK4,CDK6,CDK4/6	single	421.9	29	65.66	14	10.56578947368421	42	PD
X-065	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	4.599999999999994	13	7.820000000000007	13	36.77857142857143	97	SD-->PD
X-065	LJM716	ERBB3	single	4.099999999999994	9	17.375	15	46.44516129032258	75	SD-->PD
X-065	LJM716 + trastuzumab	ERBB3,ERBB2	combo	-100	86	-52.7	86	86	86	CR
X-065	LLM871	FGFR2/4	single	-2.200000000000003	12	-6.224999999999994	12	65.44444444444444	116	SD-->PD
X-065	binimetinib	MAP2K1,MAP2K2,MAPK	single	122.80000000000001	22	25.32499999999999	13	17.06508875739645	41	PD
X-065	everolimus	MTOR	single	-39.4	18	-17.12222222222222	34	116.5575485799701	127	SD-->PD
X-065	trastuzumab	ERBB2	single	-4.5	12	-2.7249999999999943	12	37.33098591549296	89	SD-->PD
X-065	untreated	UNKNOWN,Untreated	single	402.7	36	43.25	12	13.024667931688805	68	PD
X-067	BGJ398	FGFR	single	67.4	25	13.125	11	33.09006211180124	96	PD
X-067	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-22.900000000000006	25	-5.94285714285715	25	25	25	SD
X-067	BYL719	PIK3CA	single	55	30	27.25	11	42.45519713261649	96	PD
X-067	BYL719 + HSP990	PIK3CA,HSP90	combo	73.30000000000001	22	26.849999999999994	13	29.377659574468083	68	PD
X-067	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	60.900000000000006	21	43.45999999999998	14	26.27788649706458	45	PD
X-067	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-24.599999999999994	126	13.879999999999995	14	155	155	SD-->-->PD
X-067	HDM201	MDM2	single	64	30	12.224999999999994	11	45.76595744680851	96	PD
X-067	"figitumumab"""	IGF1R	single	108.19999999999999	25	6.075000000000003	11	24	66	PD
X-067	HSP990	HSP90	single	63.19999999999999	25	23.075000000000003	11	30	30	PD
X-067	INC280	MET	single	7	13	4.049999999999997	13	19	19	SD
X-067	INC280 + trastuzumab	ERBB2,MET	combo	216.89999999999998	20	44	15	12.991101223581758	34	PD
X-067	LEE011	CDK4,CDK6,CDK4/6	single	50	25	22.900000000000006	11	49.40033500837521	80	PD
X-067	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	10.200000000000003	45	28.66874999999999	56	56	56	SD
X-067	LJM716	ERBB3	single	290.2	15	122.025	15	7.055335968379447	15	PD
X-067	LJM716 + trastuzumab	ERBB3,ERBB2	combo	127.4	20	33.640000000000015	15	17.933634992458522	34	PD
X-067	LLM871	FGFR2/4	single	18.099999999999994	12	3.825000000000003	12	47.58064516129033	116	SD-->PD
X-067	binimetinib	MAP2K1,MAP2K2,MAPK	single	-9.299999999999997	13	-6.549999999999997	13	85.85066666666667	96	SD-->PD
X-067	everolimus	MTOR	single	16.700000000000003	14	21.74000000000001	14	76.19298245614036	109	SD-->PD
X-067	trastuzumab	ERBB2	single	-34.099999999999994	12	-18.728571428571428	28	63.69230769230769	89	SD-->PD
X-074	BYL719	PIK3CA	single	92.4	22	25.674999999999997	12	22.547747747747746	54	PD
X-074	BYL719 + HSP990	PIK3CA,HSP90	combo	24.599999999999994	22	6.549999999999997	12	35.07835051546392	88	SD-->PD
X-074	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	2.4000000000000057	9	12.02000000000001	16	45.589506172839506	69	SD-->PD
X-074	HSP990	HSP90	single	243.7	22	42.224999999999994	12	12.505694760820045	57	PD
X-074	LEE011	CDK4,CDK6,CDK4/6	single	356.8	22	101.75	12	6.1927162367223065	33	PD
X-074	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	-12.799999999999997	10	-8.900000000000006	14	77.13272311212815	113	SD-->PD
X-074	LJM716	ERBB3	single	280.9	21	40.02000000000001	14	14.079000675219447	24	PD
X-074	everolimus	MTOR	single	99.30000000000001	22	36.724999999999994	12	17.576271186440678	57	PD
X-074	untreated	UNKNOWN,Untreated	single	101.80000000000001	21	24.940000000000012	14	14.905172413793103	42	PD
X-075	BGJ398	FGFR	single	159.39999999999998	21	10.579999999999998	14	18.07028360049322	28	PD
X-075	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	194.60000000000002	20	32.75	12	13.14176245210728	45	PD
X-075	BYL719	PIK3CA	single	105	20	14.125	12	19.613152804642166	49	PD
X-075	BYL719 + HSP990	PIK3CA,HSP90	combo	10.5	9	19.299999999999997	13	30	30	SD
X-075	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	-33.5	38	-8.341666666666654	41	48	48	SD
X-075	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	112.6	20	42.67500000000001	14	17.911602209944753	30	PD
X-075	HDM201	MDM2	single	238.7	20	43.57499999999999	12	10.211822660098523	49	PD
X-075	"figitumumab"""	IGF1R	single	11	22	25.140000000000015	12	24.51768033946252	33	SD-->PD
X-075	HSP990	HSP90	single	206.10000000000002	25	22.25	12	17.897071129707115	44	PD
X-075	INC280	MET	single	119.9	20	42.599999999999994	14	18.233727810650887	30	PD
X-075	INC280 + trastuzumab	ERBB2,MET	combo	108.1	20	52.880000000000024	14	15.132258064516128	27	PD
X-075	LEE011	CDK4,CDK6,CDK4/6	single	54.80000000000001	20	7.325000000000003	12	22.6484375	64	PD
X-075	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	35.69999999999999	22	11.133333333333326	11	36.84452296819788	62	PD
X-075	LJM716	ERBB3	single	198.89999999999998	20	46.5	13	11.533898305084746	25	PD
X-075	LJM716 + trastuzumab	ERBB3,ERBB2	combo	2.799999999999997	13	1.2249999999999943	13	29	29	SD-->PD
X-075	LLM871	FGFR2/4	single	119.1	26	21.55000000000001	12	20.27891156462585	33	PD
X-075	binimetinib	MAP2K1,MAP2K2,MAPK	single	71.19999999999999	23	5.400000000000006	13	33.479166666666664	56	PD
X-075	everolimus	MTOR	single	142	20	8.849999999999994	12	15.016685205784205	41	PD
X-075	trastuzumab	ERBB2	single	28.19999999999999	18	-1.3000000000000114	11	27.962779156327542	32	SD-->PD
X-077	BGJ398	FGFR	single	77.6	20	5.440000000000012	14	26.569395017793596	63	PD
X-077	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	9.299999999999997	10	8.099999999999994	14	73	73	SD-->PD
X-077	BYL719	PIK3CA	single	-22.599999999999994	10	-11.47999999999999	14	57.88059701492537	107	SD-->PD
X-077	BYL719 + HSP990	PIK3CA,HSP90	combo	40.900000000000006	27	53.655555555555566	30	13.590476190476188	70	PD
X-077	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	280.4	21	49.19999999999999	14	11.05310734463277	34	PD
X-077	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	244.60000000000002	22	41.599999999999994	11	13.301075268817204	29	PD
X-077	HDM201	MDM2	single	144.3	22	53.55000000000001	12	10.602006688963211	32	PD
X-077	"figitumumab"""	IGF1R	single	356.9	22	75.10000000000002	12	9.068571428571428	32	PD
X-077	HSP990	HSP90	single	181	21	54.079999999999984	14	11.67247386759582	49	PD
X-077	INC280	MET	single	202.8	22	32.224999999999994	11	12.805309734513274	29	PD
X-077	INC280 + trastuzumab	ERBB2,MET	combo	108.69999999999999	34	8.025000000000006	11	21.723591549295776	45	PD
X-077	LEE011	CDK4,CDK6,CDK4/6	single	164.89999999999998	22	60.224999999999994	12	10.170212765957446	32	PD
X-077	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	-47.3	11	-31.775000000000006	11	66	66	SD-->PD
X-077	LJM716	ERBB3	single	218.2	23	2.575000000000003	11	15.479141835518474	31	PD
X-077	LJM716 + trastuzumab	ERBB3,ERBB2	combo	156.5	21	35.84	14	15.250000000000002	21	PD
X-077	binimetinib	MAP2K1,MAP2K2,MAPK	single	17.099999999999994	48	36.640000000000015	14	72.07447864945382	77	PD
X-077	everolimus	MTOR	single	-39.6	42	-23.864285714285714	51	78	78	SD
X-077	trastuzumab	ERBB2	single	-50.3	26	4.829999999999998	32	50.68108776266996	119	SD-->PD
X-077	untreated	UNKNOWN,Untreated	single	100.1	27	54.420000000000016	13	16.467741935483872	82	PD
X-078	BYL719	PIK3CA	single	117.30000000000001	26	18.700000000000003	13	19.93006993006993	57	PD
X-078	BYL719 + HSP990	PIK3CA,HSP90	combo	-23.400000000000006	12	-10.125	12	36.66133333333333	67	SD-->PD
X-078	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	-38.5	10	-18.039999999999992	14	38.517687661777394	63	SD-->PD
X-078	HSP990	HSP90	single	294.5	22	22.125	12	13.748936170212765	33	PD
X-078	LEE011	CDK4,CDK6,CDK4/6	single	170.10000000000002	22	47.19999999999999	12	15.29565217391304	33	PD
X-078	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	42.599999999999994	20	21.47999999999999	13	23	23	PD
X-078	LJM716	ERBB3	single	147.9	20	29.659999999999997	13	17.60200250312891	30	PD
X-078	everolimus	MTOR	single	81.4	22	24.859999999999985	12	23.49698189134809	43	PD
X-078	untreated	UNKNOWN,Untreated	single	314.4	21	61.69999999999999	14	11.082901554404145	28	PD
X-080	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	122.9	21	56.04000000000002	13	10.794117647058822	55	PD
X-080	LJM716	ERBB3	single	214.89999999999998	25	25.700000000000003	12	16.603709949409783	33	PD
X-080	untreated	UNKNOWN,Untreated	single	-100	25	-24.820000000000007	25	25	25	PR
X-084	BGJ398	FGFR	single	-34.599999999999994	13	-18.35714285714286	20	34	34	SD-->PD
X-084	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	8.200000000000003	16	11.950000000000003	16	24	24	SD-->PD
X-084	BYL719	PIK3CA	single	77.30000000000001	21	13.049999999999997	11	26.045544554455446	29	PD
X-084	BYL719 + HSP990	PIK3CA,HSP90	combo	40.30000000000001	24	24.440000000000012	14	38	38	PD
X-084	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	45.599999999999994	28	16.724999999999994	11	28	28	PD
X-084	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-13	19	-2.549999999999997	12	36	36	SD
X-084	HDM201	MDM2	single	112.19999999999999	22	25.799999999999997	11	20.25089605734767	32	PD
X-084	"figitumumab"""	IGF1R	single	301.7	21	48.375	11	11.67741935483871	25	PD
X-084	HSP990	HSP90	single	228.7	20	67.34	13	8.722105263157895	24	PD
X-084	INC280	MET	single	150.4	22	39.55000000000001	12	13.794871794871796	40	PD
X-084	INC280 + trastuzumab	ERBB2,MET	combo	132.5	26	35.875	12	15.95737704918033	33	PD
X-084	LEE011	CDK4,CDK6,CDK4/6	single	108.4	20	58.54000000000002	13	8.556363636363637	24	PD
X-084	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	9.700000000000003	16	9.799999999999997	16	55.5658747300216	78	SD-->PD
X-084	LJM716	ERBB3	single	1.0999999999999943	12	-2.239999999999995	12	24.116129032258065	33	SD-->PD
X-084	LJM716 + trastuzumab	ERBB3,ERBB2	combo	67.9	26	20.325000000000003	12	28.675	36	PD
X-084	LLM871	FGFR2/4	single	208.7	20	65.12	13	9.4125	24	PD
X-084	binimetinib	MAP2K1,MAP2K2,MAPK	single	67	26	31.150000000000006	12	30.82370820668693	40	PD
X-084	everolimus	MTOR	single	12.099999999999994	11	1.125	11	29	29	SD-->PD
X-084	trastuzumab	ERBB2	single	101	20	31.340000000000003	13	19.75	24	PD
X-089	BGJ398	FGFR	single	197	21	46.93333333333331	12	11.804878048780488	39	PD
X-089	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-7.900000000000006	38	0.125	12	59.91891891891892	89	SD-->PD
